id,placement_area,advertisement_type,duration_unit,is_quitable,unit_price,is_active,description,created_at,updated_at,_export_metadata
"8b82bb38-83b1-4229-9761-f2350a84c10d","top_banner_highest_visibility","general","hour","false","36.00","true","top banner highest visibility - general - hour - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"b98dbf4b-0de2-4dde-b505-3cbd3f6f82fe","top_banner_highest_visibility","general","day","true","600.00","true","top banner highest visibility - general - day - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"46f3c33d-04e1-4f55-8d82-fab4f0a65267","top_banner_highest_visibility","general","day","false","720.00","true","top banner highest visibility - general - day - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"b640aa6f-993a-4601-88de-9449c245a514","top_banner_highest_visibility","general","week","true","3600.00","true","top banner highest visibility - general - week - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"398e4e0e-7428-435d-b5f6-f73558218f78","top_banner_highest_visibility","general","week","false","4320.00","true","top banner highest visibility - general - week - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"05fb7c8a-d141-464d-9519-35a20107d4f2","top_banner_highest_visibility","general","month","true","12000.00","true","top banner highest visibility - general - month - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"2bee5424-7f68-464c-8938-e27f8cfd19a4","top_banner_highest_visibility","general","month","false","14400.00","true","top banner highest visibility - general - month - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"a63dd553-c7af-4dc1-bb7a-59d3beb14f83","top_banner_highest_visibility","comprehensive","hour","true","65.00","true","top banner highest visibility - comprehensive - hour - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"8ca57a68-940a-4b43-9595-9b6c878d18f0","top_banner_highest_visibility","comprehensive","hour","false","78.00","true","top banner highest visibility - comprehensive - hour - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"dbcf3c49-da3d-4b29-8f3e-8d3b6f65d6d1","top_banner_highest_visibility","comprehensive","day","true","1300.00","true","top banner highest visibility - comprehensive - day - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"1de7cddd-3e24-4c47-8a58-35ecedacdb35","top_banner_highest_visibility","comprehensive","day","false","1560.00","true","top banner highest visibility - comprehensive - day - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"44f66ee4-29d2-4576-92cc-70a4e03e1bf6","top_banner_highest_visibility","comprehensive","week","true","7800.00","true","top banner highest visibility - comprehensive - week - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"24e8308f-a080-422d-bf0a-58b4a7c83632","top_banner_highest_visibility","comprehensive","week","false","9360.00","true","top banner highest visibility - comprehensive - week - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"b3d12e53-8d41-4b94-94b4-99a62ab25675","top_banner_highest_visibility","comprehensive","month","true","26000.00","true","top banner highest visibility - comprehensive - month - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"59de3b18-ca06-4609-9818-140d27752842","top_banner_highest_visibility","comprehensive","month","false","31200.00","true","top banner highest visibility - comprehensive - month - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"70c6085c-0269-4c1d-baaa-dbf6a0c31332","top_banner_highest_visibility","covering","hour","true","75.00","true","top banner highest visibility - covering - hour - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
